0CM_CDT5,0VTYPE,0FISCPER,..._CURRCY,ZPI_SVL
746,52,2019050,CNY,204184.71368210975
574,52,2018020,CNY,1532790.2782872266
589,52,2018047,CNY,75255.69705324493
754,52,2018006,CNY,1561898.9583923123
696,52,2019029,CNY,1392322.6406291816
63,52,2020021,CNY,579855.1301094095
613,52,2020048,CNY,1651574.5673204092
644,52,2019052,CNY,1154632.1582749733
991,52,2019007,CNY,235654.27460458112
750,52,2019012,CNY,1723977.159210401
350,52,2020041,CNY,1445062.6387437468
741,52,2018013,CNY,1567042.9673992875
758,52,2018046,CNY,1061945.1757942252
505,52,2019013,CNY,197791.52795757496
662,52,2018016,CNY,1493895.0377390212
577,52,2018019,CNY,1075743.2179302098
700,52,2020052,CNY,1399105.2797479124
862,52,2018048,CNY,1747894.105042443
412,52,2018045,CNY,1324237.8214546186
802,52,2018015,CNY,1145239.6430444927
451,52,2020036,CNY,88195.02327867273
211,52,2020017,CNY,508591.7068387098
465,52,2019018,CNY,220588.3556009879
636,52,2018051,CNY,505419.325018165
626,52,2019012,CNY,1578506.3101178557
687,52,2018006,CNY,1360886.806983624
416,52,2019007,CNY,1000167.4432778745
87,52,2020010,CNY,150290.7995360714
944,52,2018049,CNY,840967.9869241959
849,52,2020052,CNY,1311250.1082085888
717,52,2018024,CNY,836630.356906571
150,52,2018004,CNY,1671348.5336067737
777,52,2019009,CNY,852417.6210754372
434,52,2020031,CNY,1632015.6790322738
514,52,2019038,CNY,910821.4753039649
883,52,2019042,CNY,601002.0517382274
277,52,2018046,CNY,813735.527699723
568,52,2018015,CNY,1727977.906554225
443,52,2018040,CNY,749434.6147442679
655,52,2020012,CNY,386917.6538283189
594,52,2020049,CNY,802425.5090208998
750,52,2018047,CNY,155903.5302022937
326,52,2018049,CNY,1746292.0766974948
104,52,2018033,CNY,1507601.282455345
68,52,2018013,CNY,1472242.6099250915
547,52,2019048,CNY,431457.9842433799
41,52,2019026,CNY,768973.7481857598
80,52,2020027,CNY,207419.59131209634
112,52,2018042,CNY,653556.760421612
651,52,2019047,CNY,915564.5233246828
616,52,2018039,CNY,1181742.5105323019
235,52,2020023,CNY,1010775.3638384275
319,52,2019021,CNY,353973.0254269256
551,52,2019035,CNY,1327186.491925937
904,52,2018023,CNY,779036.3507470364
241,52,2019034,CNY,724130.9544379702
602,52,2019032,CNY,655018.9130581825
262,52,2018033,CNY,455405.71108003607
692,52,2020047,CNY,446555.12034290493
372,52,2020038,CNY,1532816.8710428453
707,52,2018020,CNY,961666.9715859711
17,52,2019025,CNY,128099.11783131087
291,52,2018025,CNY,51010.14181735279
162,52,2020028,CNY,203468.74666532356
332,52,2018012,CNY,57482.79917440851
109,52,2020023,CNY,1459790.9949547849
99,52,2020005,CNY,1172386.9432132847
112,52,2018047,CNY,555248.4380832964
636,52,2018006,CNY,19173.31363282519
368,52,2018032,CNY,1138329.478820961
566,52,2019002,CNY,462751.4927715084
243,52,2020043,CNY,217309.91301863722
563,52,2020009,CNY,671072.0195594
93,52,2020029,CNY,490350.26684848143
751,52,2018008,CNY,150005.44276595788
121,52,2020041,CNY,1219969.329269074
779,52,2019021,CNY,262793.2540094818
254,52,2019023,CNY,1711960.9314296588
6,52,2019007,CNY,332735.0616982841
358,52,2019036,CNY,1191841.9927437073
417,52,2018008,CNY,1185116.02877346
46,52,2020036,CNY,441918.85649891186
996,52,2019025,CNY,677147.8418586507
645,52,2019010,CNY,39025.18845666007
582,52,2020045,CNY,1357590.531717659
347,52,2018051,CNY,56213.40851673169
198,52,2018043,CNY,850054.6192441012
627,52,2018031,CNY,1371984.8809910312
214,52,2019036,CNY,1743259.235000216
745,52,2020023,CNY,1478933.7287619852
411,52,2018033,CNY,733297.5152220677
812,52,2019034,CNY,1578539.8713474078
475,52,2020003,CNY,55947.12767042965
236,52,2019015,CNY,1215916.242429452
177,52,2020008,CNY,120768.62964223893
427,52,2019038,CNY,787149.2791168998
369,52,2018048,CNY,458775.2865265615
152,52,2018032,CNY,965667.8398020164
588,52,2019016,CNY,1173497.8041837695
83,52,2020019,CNY,72.70138526101401
312,52,2018035,CNY,80718.40631573528
834,52,2018004,CNY,1202848.7355017597
191,52,2018048,CNY,1391506.7738236338
976,52,2019019,CNY,14263.126312431523
967,52,2019020,CNY,1582076.0528700391
40,52,2018036,CNY,943029.4846447025
898,52,2020052,CNY,154184.91029426214
960,52,2019002,CNY,1509265.9718519426
903,52,2018002,CNY,70851.01260131158
585,52,2018046,CNY,1428361.8767326465
947,52,2019012,CNY,1700040.1975345907
568,52,2020030,CNY,747079.0309905905
478,52,2018003,CNY,905306.5475373348
945,52,2020047,CNY,1726683.8945122862
684,52,2020050,CNY,1285959.9597414557
469,52,2018022,CNY,1189846.910960307
108,52,2020044,CNY,1215055.7838773462
268,52,2019004,CNY,940644.9626541089
352,52,2020035,CNY,478809.6396487171
621,52,2020036,CNY,854806.5080652504
49,52,2020008,CNY,728277.9452965966
604,52,2019031,CNY,1628512.5922445161
304,52,2019010,CNY,95006.00210205019
794,52,2018011,CNY,1076123.7871173343
642,52,2018021,CNY,1104975.2514492106
550,52,2020043,CNY,607175.1744145631
159,52,2018046,CNY,1092005.853467173
859,52,2020036,CNY,1728776.3776899343
635,52,2018015,CNY,10361.840065169323
70,52,2019047,CNY,940407.6920574905
365,52,2019025,CNY,73570.53027243035
289,52,2020020,CNY,1226353.24109953
707,52,2020022,CNY,320941.35731597175
853,52,2019005,CNY,1699314.2535877791
147,52,2020046,CNY,1477160.0093215215
475,52,2018017,CNY,1200033.2229477926
716,52,2018019,CNY,1366310.2875485169
761,52,2019011,CNY,1331971.1079776105
469,52,2018006,CNY,667020.2066148687
471,52,2020048,CNY,443899.7866167179
781,52,2019015,CNY,317897.14378224756
976,52,2020023,CNY,1123907.7329881953
214,52,2020031,CNY,1100774.5770664234
175,52,2019038,CNY,471561.7676401739
882,52,2020047,CNY,775796.0686234605
88,52,2019007,CNY,708276.8113826169
455,52,2019009,CNY,860279.1610162182
770,52,2018029,CNY,1129359.0425105493
230,52,2018046,CNY,1296775.0621499624
853,52,2018028,CNY,17668.648019519096
906,52,2020020,CNY,271056.836940046
853,52,2018018,CNY,832822.5596808587
794,52,2019024,CNY,1500969.680925838
557,52,2019026,CNY,1726544.4872074896
154,52,2020050,CNY,810571.8731018608
962,52,2019034,CNY,703398.3670298707
666,52,2018001,CNY,923821.4103415863
622,52,2020048,CNY,1326402.2189501324
131,52,2019026,CNY,537102.8560636134
408,52,2019030,CNY,1024206.3126451898
510,52,2020035,CNY,91734.79218472975
736,52,2019045,CNY,1260189.6177575418
424,52,2020005,CNY,1299464.1923709377
232,52,2018035,CNY,775281.6012685888
622,52,2019045,CNY,212318.3593721334
689,52,2019044,CNY,1764233.9793084937
263,52,2018006,CNY,1123438.3809309267
261,52,2020005,CNY,1641268.1792472762
535,52,2018010,CNY,1359389.3601226406
759,52,2019027,CNY,938625.5349778386
654,52,2020035,CNY,782386.8317571646
252,52,2019025,CNY,220708.93179542848
496,52,2018037,CNY,453895.2529473129
553,52,2019031,CNY,1298778.5018704908
36,52,2019032,CNY,1145835.9372214421
700,52,2020046,CNY,1054744.6434427043
624,52,2018023,CNY,101948.21285758317
959,52,2020022,CNY,1022715.1934413409
487,52,2019005,CNY,1031717.2917420159
931,52,2020028,CNY,1187385.655462286
541,52,2019047,CNY,253961.83949898364
248,52,2018021,CNY,300511.5123598271
54,52,2018004,CNY,1763903.8213915157
818,52,2019042,CNY,20300.187548695132
712,52,2020029,CNY,772324.627101275
420,52,2019027,CNY,1039527.2548150538
586,52,2019018,CNY,323930.1474709678
843,52,2018013,CNY,48393.31931056018
404,52,2020021,CNY,224772.7251033379
121,52,2019019,CNY,723652.9270144555
942,52,2020041,CNY,25046.11447935785
345,52,2019004,CNY,15870.765504241594
864,52,2019026,CNY,508736.8803461182
418,52,2018025,CNY,1582454.0426325286
579,52,2020029,CNY,1745076.8162946964
178,52,2020026,CNY,1428000.6893340226
941,52,2020045,CNY,1398801.116171166
748,52,2018027,CNY,789837.856640695
183,52,2020027,CNY,1309665.4563049625
884,52,2018021,CNY,1051528.1098008943
222,52,2020033,CNY,1321462.5762946664
884,52,2019024,CNY,192937.22735244554
603,52,2020033,CNY,418137.10245272773
929,52,2018036,CNY,323197.54187578685
533,52,2019005,CNY,21418.29862025754
529,52,2019002,CNY,1416777.0704583402
203,52,2018013,CNY,800748.721063058
61,52,2019040,CNY,187456.4563057624
762,52,2019023,CNY,93742.541787034
436,52,2019021,CNY,92147.16951544584
988,52,2020017,CNY,579997.9308898562
585,52,2019046,CNY,659312.0614386048
418,52,2020019,CNY,1702880.4705345333
249,52,2020007,CNY,310120.70761087904
36,52,2018020,CNY,1400306.2512164034
228,52,2018031,CNY,1480799.095622105
924,52,2020030,CNY,1577937.7199343815
124,52,2018020,CNY,274879.47826749115
34,52,2020052,CNY,1019993.6447939336
912,52,2019044,CNY,1695473.4618388326
536,52,2020039,CNY,215977.4945977612
675,52,2019019,CNY,1297058.7849091047
576,52,2020052,CNY,811970.1348911796
23,52,2020051,CNY,1290429.3260074125
89,52,2018013,CNY,1009049.7299679683
848,52,2020010,CNY,1383523.650941719
666,52,2019036,CNY,1030851.5131899216
889,52,2019033,CNY,1245531.2003618402
115,52,2020002,CNY,1026519.5048298027
939,52,2019011,CNY,132444.28716837478
655,52,2020027,CNY,460053.6569836546
295,52,2019051,CNY,299469.6019434639
896,52,2018026,CNY,1532370.8939826235
578,52,2020048,CNY,444965.273359746
200,52,2018011,CNY,944768.4495572494
704,52,2019001,CNY,176789.7224140498
971,52,2019009,CNY,731265.4249924107
55,52,2020037,CNY,525244.427556939
487,52,2019022,CNY,273129.2326010021
685,52,2018040,CNY,1654625.5379276085
828,52,2019011,CNY,1045854.0370769051
500,52,2018007,CNY,560219.4743412723
47,52,2020003,CNY,1305638.6920652173
46,52,2020021,CNY,1263101.498071881
155,52,2019011,CNY,502070.93443771004
842,52,2018003,CNY,1643482.6266793557
785,52,2020005,CNY,944144.4433544056
644,52,2019031,CNY,83747.72947149638
28,52,2019035,CNY,410788.683167562
308,52,2020030,CNY,470124.6428365868
961,52,2020024,CNY,1237793.1659342581
912,52,2018038,CNY,1233019.5822923847
750,52,2018006,CNY,722105.0271279457
576,52,2018038,CNY,857053.3011920572
194,52,2019016,CNY,1711444.6125486349
45,52,2018018,CNY,1488895.273458399
841,52,2019044,CNY,1117056.3910652455
36,52,2020013,CNY,202701.99954156138
254,52,2018005,CNY,1408024.5704193134
61,52,2020036,CNY,476030.09531737526
288,52,2020046,CNY,1018521.4542796075
77,52,2018012,CNY,1289698.8284177738
866,52,2019001,CNY,623648.8694355056
814,52,2020041,CNY,223690.540240324
743,52,2020026,CNY,1310026.0204960615
891,52,2020005,CNY,1176358.4582265029
685,52,2018006,CNY,965084.4529811122
905,52,2019011,CNY,1468050.4646389962
680,52,2019026,CNY,812883.9693970663
206,52,2018008,CNY,1631288.9074669776
107,52,2020045,CNY,262007.76299220984
577,52,2020042,CNY,487313.77803210105
543,52,2020049,CNY,356399.9687339156
839,52,2018048,CNY,1276739.7234115484
647,52,2019048,CNY,1185165.3368347967
261,52,2018029,CNY,1208557.7442013149
776,52,2020012,CNY,1214571.7835961443
609,52,2019009,CNY,1212076.9743647964
161,52,2018012,CNY,427887.13855848793
243,52,2019003,CNY,1308617.7297586564
112,52,2018020,CNY,1138436.2128533677
599,52,2019046,CNY,1441209.767062313
402,52,2020025,CNY,39438.18755266935
274,52,2019006,CNY,1767286.7015142457
162,52,2019012,CNY,1097204.816033711
541,52,2020042,CNY,1470949.1985142678
290,52,2019050,CNY,1031098.3142811644
379,52,2019004,CNY,843688.2919244616
362,52,2018023,CNY,692562.4852191645
176,52,2018047,CNY,1522366.4828545118
590,52,2019005,CNY,668390.4356053205
869,52,2020026,CNY,114723.64629852292
899,52,2018005,CNY,34698.97615566564
801,52,2020008,CNY,1256830.992972402
768,52,2020031,CNY,134057.97396525418
357,52,2020032,CNY,590059.9526881139
855,52,2020025,CNY,1025578.5358207455
127,52,2019051,CNY,42026.14493757104
914,52,2019026,CNY,1705631.0034866224
555,52,2020019,CNY,1320692.9614137693
935,52,2019021,CNY,614659.4299040749
672,52,2018030,CNY,562331.7660274396
803,52,2019025,CNY,645745.4274887915
788,52,2019003,CNY,464950.13178562134
605,52,2019009,CNY,1171872.3741187884
704,52,2018052,CNY,47497.76503586191
229,52,2018017,CNY,1389614.4828137315
126,52,2019014,CNY,1166215.0914246505
658,52,2018041,CNY,283804.02929047326
655,52,2019020,CNY,36719.40256773211
805,52,2019041,CNY,682419.2596888052
732,52,2020023,CNY,949833.7019500326
567,52,2019027,CNY,193521.89560666724
307,52,2020041,CNY,944126.0081346014
634,52,2019047,CNY,78790.60458303691
152,52,2020007,CNY,121282.19114478363
695,52,2018026,CNY,13556.422844036479
816,52,2019047,CNY,1130711.406225735
100,52,2018026,CNY,1065864.5894311292
313,52,2019005,CNY,575677.9449163683
899,52,2020038,CNY,1263034.4252047315
539,52,2019028,CNY,156631.5458596397
646,52,2019026,CNY,928428.8866642644
471,52,2018002,CNY,1059574.5115849094
213,52,2019045,CNY,612300.2023439083
707,52,2019020,CNY,247856.6356149947
4,52,2020030,CNY,767774.324853748
94,52,2018020,CNY,795146.1272802808
434,52,2020038,CNY,1305909.9579248144
851,52,2018003,CNY,1702422.2860320145
839,52,2019030,CNY,921471.3589980025
312,52,2019024,CNY,780999.2757448857
706,52,2019001,CNY,145635.3511208182
14,52,2019048,CNY,924119.904623624
676,52,2019018,CNY,1579164.1138910993
407,52,2019047,CNY,1598532.198143302
80,52,2020004,CNY,859.2497549794062
566,52,2018028,CNY,1450413.3517085996
42,52,2020021,CNY,544293.7765857958
155,52,2018024,CNY,1345833.802898735
355,52,2018024,CNY,772850.654509628
542,52,2018041,CNY,1191905.9566436957
809,52,2018002,CNY,669425.3441784095
393,52,2019010,CNY,1143465.0021348773
47,52,2019042,CNY,73715.80908808112
629,52,2018005,CNY,1754507.5077820106
246,52,2019001,CNY,1708829.9708634347
129,52,2018007,CNY,748347.1981860875
904,52,2018006,CNY,272133.4233917517
953,52,2019048,CNY,957720.1255537334
253,52,2019018,CNY,630206.2748468627
390,52,2020045,CNY,1204611.8408711762
379,52,2020034,CNY,859189.8770414087
111,52,2019023,CNY,369501.6179515207
123,52,2018003,CNY,388668.9367538797
55,52,2018049,CNY,1390429.959435109
689,52,2020015,CNY,617244.821959508
257,52,2019044,CNY,625273.42596685
66,52,2018004,CNY,1347599.2782907847
267,52,2018044,CNY,93835.98959828613
345,52,2020020,CNY,413308.3425935175
565,52,2020033,CNY,182886.61222318356
713,52,2018028,CNY,371454.10660540074
413,52,2020052,CNY,1184874.3509915203
264,52,2019037,CNY,230458.5664716178
825,52,2019021,CNY,320861.32959182374
96,52,2018034,CNY,98045.70584776686
422,52,2018031,CNY,1413094.0346475814
364,52,2019026,CNY,1612329.2655733058
385,52,2020027,CNY,1040094.3174550902
176,52,2018044,CNY,1243772.0654831452
56,52,2018042,CNY,13770.269474671846
485,52,2019028,CNY,470892.39365369856
507,52,2020019,CNY,487643.7815104372
859,52,2019022,CNY,962206.3083210095
251,52,2020001,CNY,1179859.027616527
355,52,2019039,CNY,650926.7422913298
564,52,2019032,CNY,338877.4001959193
719,52,2020044,CNY,1583410.0410972002
197,52,2019046,CNY,1401433.8020595037
770,52,2019021,CNY,817093.3674046047
813,52,2020037,CNY,191883.53334865792
283,52,2020012,CNY,1318350.1994927274
864,52,2020019,CNY,769878.5238605227
354,52,2018001,CNY,215165.00368593822
894,52,2018010,CNY,1649702.7447255568
495,52,2020021,CNY,280450.98259805684
283,52,2018025,CNY,1220952.0945965047
293,52,2020022,CNY,1329962.6182780154
570,52,2019028,CNY,1531088.7402569
229,52,2018019,CNY,817221.8876361069
290,52,2019031,CNY,473426.0415608038
492,52,2020024,CNY,1465637.683564332
571,52,2018046,CNY,133486.6729707015
52,52,2019001,CNY,1243666.5825464702
552,52,2018015,CNY,1404756.821635126
685,52,2018052,CNY,1250767.344142329
659,52,2018015,CNY,1723882.8684656883
629,52,2019051,CNY,489157.5407942002
598,52,2018025,CNY,846401.7226596617
676,52,2018048,CNY,1277807.1486796641
482,52,2019051,CNY,1022346.6537959768
361,52,2019005,CNY,1610203.3819712333
811,52,2018020,CNY,1447319.687892209
554,52,2019026,CNY,779451.3121900584
481,52,2020013,CNY,1374452.0885625845
536,52,2018016,CNY,1175646.5026736145
182,52,2019043,CNY,1545855.6188838724
440,52,2019018,CNY,1509916.7827678598
41,52,2020011,CNY,755086.3572992736
290,52,2020009,CNY,1714361.637936061
880,52,2018017,CNY,242008.99467769603
900,52,2018008,CNY,1648021.7888900824
192,52,2018005,CNY,117838.84467529222
360,52,2018008,CNY,666434.0957105799
915,52,2019007,CNY,1110974.0029211708
483,52,2020003,CNY,1110049.460370062
859,52,2020037,CNY,1402299.8454741267
141,52,2019048,CNY,232359.87236770414
663,52,2020015,CNY,1079239.8978135332
139,52,2018048,CNY,296259.97155026183
215,52,2019038,CNY,523847.6755279057
65,52,2020051,CNY,1661119.0162013136
158,52,2020009,CNY,1481974.2724699003
581,52,2020022,CNY,271209.47823098075
929,52,2018052,CNY,503063.75934117363
477,52,2019012,CNY,1683986.4337533384
192,52,2019009,CNY,1690269.5932019236
105,52,2018022,CNY,1695729.9490181014
366,52,2018001,CNY,174848.75194798733
936,52,2019015,CNY,811896.7541732399
35,52,2018033,CNY,777433.1531473018
125,52,2018016,CNY,281183.94129576196
75,52,2019031,CNY,654477.0400643498
477,52,2018022,CNY,1435258.4914764122
323,52,2018029,CNY,1255450.044834855
355,52,2019005,CNY,648600.7068977581
186,52,2020005,CNY,1062568.9433727935
165,52,2019047,CNY,1594228.9304306891
683,52,2019046,CNY,423913.39630489267
86,52,2020022,CNY,34026.764090828736
590,52,2018035,CNY,1202577.1809034103
674,52,2019027,CNY,522923.0732484699
785,52,2018006,CNY,336127.86996647954
164,52,2019031,CNY,551779.3060534252
43,52,2018044,CNY,1040099.1126870195
328,52,2020046,CNY,861403.170394048
929,52,2019040,CNY,943062.5422384556
432,52,2018004,CNY,741663.0660408335
142,52,2020006,CNY,1108505.926098856
953,52,2019052,CNY,360012.77505826455
340,52,2019008,CNY,748756.0636026157
986,52,2019034,CNY,1324303.6938421694
276,52,2020041,CNY,795818.4334809565
414,52,2020041,CNY,1229092.5025409176
403,52,2019031,CNY,111717.3816824756
549,52,2019030,CNY,1582257.27218074
786,52,2020036,CNY,731333.2450970667
386,52,2020046,CNY,704992.5198665238
841,52,2019002,CNY,86983.20454813192
366,52,2018028,CNY,1687720.6744259603
667,52,2019013,CNY,1398185.0373130785
596,52,2019025,CNY,558865.0245936334
205,52,2018026,CNY,1736295.4080955866
760,52,2020001,CNY,1238546.5386834766
608,52,2018051,CNY,1049243.0927321767
618,52,2020049,CNY,319310.3817344578
146,52,2018018,CNY,162922.63993116157
149,52,2018018,CNY,1442339.3182952083
375,52,2019022,CNY,1463475.9629599003
811,52,2020013,CNY,1763114.1755376726
672,52,2018050,CNY,1437331.246510646
738,52,2018040,CNY,175990.1328218468
383,52,2020043,CNY,842157.1694534885
473,52,2018004,CNY,1196646.8533560266
49,52,2018028,CNY,1183179.5726448828
44,52,2018010,CNY,1363095.1276554894
61,52,2019027,CNY,540989.105044591
828,52,2018011,CNY,1168539.7892045933
961,52,2018040,CNY,1391352.198641201
132,52,2019025,CNY,420268.1369352732
763,52,2019023,CNY,1057726.7870708082
847,52,2020006,CNY,272752.1707502259
963,52,2020032,CNY,181704.8159961138
309,52,2018007,CNY,1762149.3101514848
519,52,2020046,CNY,507406.5274283946
121,52,2020024,CNY,449406.23466289724
924,52,2020011,CNY,857048.4201120026
837,52,2019050,CNY,414800.0380677095
975,52,2018001,CNY,113871.25227618178
768,52,2019013,CNY,1689811.314499117
3,52,2018041,CNY,1622867.6167107362
496,52,2019029,CNY,273546.6978863347
463,52,2018041,CNY,1581838.3161245866
185,52,2019028,CNY,637523.7735539646
159,52,2018013,CNY,36018.97243167991
786,52,2020012,CNY,776542.4695351928
217,52,2020011,CNY,606987.3161051217
985,52,2019033,CNY,1194659.4388590776
990,52,2020042,CNY,1224328.0603705817
805,52,2019049,CNY,274682.7264623077
302,52,2020027,CNY,1154042.8460443565
234,52,2019017,CNY,767059.5093368621
471,52,2019005,CNY,957121.6390032888
679,52,2018021,CNY,1358691.9534248048
413,52,2019043,CNY,328005.72592585697
556,52,2019031,CNY,381332.5103081071
806,52,2020050,CNY,1353155.8383356906
87,52,2018049,CNY,22274.85841807312
657,52,2020044,CNY,1649334.0737967566
489,52,2018027,CNY,1052425.8110295266
516,52,2020009,CNY,852655.0107536224
365,52,2019032,CNY,1475914.2580651175
788,52,2020021,CNY,814745.4031360312
641,52,2020021,CNY,1455843.7536321587
811,52,2018006,CNY,1214651.640408801
119,52,2019035,CNY,62865.20431706281
782,52,2019044,CNY,1051124.9680529796
992,52,2019044,CNY,388923.89120350115
